window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
11,selection,1,16979,18041,1063,10000.0,9787.486434536719,-2.125135654632815,-3.0595682888288733,1.0,0.02492944496707432,0.5,27,0,0,0
11,selection,2,18042,19104,1063,9787.486434536719,9629.00643718367,-1.6192103908703848,-3.328192250450901,1.0,0.03198494825964252,0.5,34,0,0,0
11,selection,3,19105,20166,1062,9629.00643718367,9744.322203066171,1.1975873797029912,-3.2154015478214615,1.0,0.032015065913371,0.5,34,0,0,0
11,selection,4,20167,21228,1062,9744.322203066171,9788.537898895602,0.4537585571166458,-2.797204322873925,1.0,0.03389830508474576,0.5,36,0,0,0
11,selection,5,21229,22290,1062,9788.537898895602,9963.362178977657,1.786010146640793,-4.114144781561513,1.0,0.02919020715630885,0.5,31,0,0,0
12,selection,1,18805,19867,1063,10000.0,9688.221819398035,-3.1177818060196483,-5.610087616263504,1.0,0.028692380056444027,0.5,31,0,0,0
12,selection,2,19868,20930,1063,9688.221819398035,9779.398849950223,0.9411121282300705,-2.1831358702178782,1.0,0.031044214487300093,0.5,33,0,0,0
12,selection,3,20931,21992,1062,9779.398849950223,10340.538329327015,5.7379751862728146,-2.726275234786202,1.0,0.026365348399246705,0.5,28,0,0,0
12,selection,4,21993,23054,1062,10340.538329327015,10298.401025913909,-0.40749622573904576,-2.9864894971540545,1.0,0.023540489642184557,0.5,25,0,0,0
12,selection,5,23055,24116,1062,10298.401025913909,10084.230545149065,-2.0796479009306923,-5.3400468931003475,1.0,0.027306967984934087,0.5,29,0,0,0
13,selection,1,20548,21626,1079,10000.0,11648.689256683649,16.486892566836488,-8.01362897272806,1.0,0.07089898053753475,1.5,26,0,0,0
13,selection,2,21627,22705,1079,11648.689256683649,11958.705108985974,2.6613797095192293,-10.480977458460817,1.0,0.07228915662650602,1.5,26,0,0,0
13,selection,3,22706,23784,1079,11958.705108985974,13139.411788251613,9.873198381473891,-7.727011387076166,1.0,0.06672845227062095,1.5,24,0,0,0
