period,variant,window_id,test_start,test_end,baseline_candidate,variant_candidate,candidate_changed,baseline_gate_pass,variant_gate_pass,baseline_selected,variant_selected,baseline_raw_test_return_pct,variant_raw_test_return_pct,raw_delta_pct,baseline_executed_test_return_pct,variant_executed_test_return_pct,executed_delta_pct,variant_diplom_available,variant_diplom_missing,variant_diplom_stale,variant_diplom_changed,variant_diplom_p_high,variant_diplom_long_p_high_exposure,variant_diplom_gross_reduction_pct,variant_gate_reject_reasons
broad_2022_2026_monthly,fresh_combined,29,2025-04-18T09:50:00,2025-05-18T09:50:00,mom_96|long_only|1|1.5|24,mom_96|long_only|1|1.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-38.523470797157024,-36.73213524772693,1.7913355494300944,0.0,0.0,0.0,95,1,0,110,0.8610291734121175,0.3287193437014058,11.094103836350971,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_combined,35,2025-10-15T09:50:00,2025-11-14T09:50:00,mom_96|long_short|1|0.5|24,mom_96|long_only|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-9.993423839444317,-10.904725538328242,-0.9113016988839249,0.0,0.0,0.0,102,0,0,103,0.8536960767756503,0.3925448736058275,29.293175655252792,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_combined,39,2026-02-12T09:50:00,2026-03-14T09:50:00,voladj_mom_96|short_only|3|0.5|24,mom_48|long_only|1|0.5|24,True,False,False,cash_gate_veto,cash_gate_veto,-6.844418295783584,-2.728455392796936,4.115962902986649,0.0,0.0,0.0,100,0,0,109,0.7218136771808215,0.2982964747572136,8.543476819992065,decision_score
broad_2022_2026_monthly,fresh_combined,40,2026-03-14T09:50:00,2026-04-13T09:50:00,mom_96|long_only|1|0.5|24,mom_96|long_only|1|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-17.546843448274462,-16.573972497864474,0.9728709504099875,0.0,0.0,0.0,104,0,0,108,0.847021593730463,0.3027888545104213,9.407087988578356,decision_score
broad_2022_2026_monthly,fresh_combined,41,2026-04-13T09:50:00,2026-05-13T09:50:00,voladj_mom_96|long_only|3|0.5|24,voladj_mom_96|long_only|3|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-11.8485712003337,-10.484947571013404,1.363623629320296,0.0,0.0,0.0,318,0,0,318,0.8593754396195197,0.2547020674502351,7.604984742290568,"decision_score,catastrophic_regime_risk"
broad_2022_2026_monthly,fresh_target_only,5,2023-04-29T09:50:00,2023-05-29T09:50:00,voladj_mom_96|long_only|3|0.5|24,voladj_mom_96|long_only|3|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-1.9890676139675436,-1.27960033546195,0.7094672785055935,0.0,0.0,0.0,189,0,0,189,0.8475069633545763,0.2337944953361432,10.84881727657621,decision_score
broad_2022_2026_monthly,fresh_target_only,6,2023-05-29T09:50:00,2023-06-28T09:50:00,mom_48|long_only|1|0.5|24,mom_48|long_only|1|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,0.1143860510341765,-0.0508883881613297,-0.1652744391955062,0.0,0.0,0.0,73,0,0,73,0.6847056376945992,0.338470459831463,8.461761474609375,decision_score
broad_2022_2026_monthly,fresh_target_only,7,2023-06-28T09:50:00,2023-07-28T09:50:00,mom_48|long_only|1|0.5|24,mom_48|long_only|1|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-2.325161749982452,-1.015510209071968,1.309651540910484,0.0,0.0,0.0,77,0,0,77,0.8109008388906142,0.3654037997864632,12.24136042904544,decision_score
broad_2022_2026_monthly,fresh_target_only,8,2023-07-28T09:50:00,2023-08-27T09:50:00,mom_48|long_only|1|0.5|24,mom_48|long_only|1|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,1.1251098569181384,0.3611055205583691,-0.7640043363597693,0.0,0.0,0.0,73,0,0,73,0.8007567942377193,0.2858260475040275,10.432544963000572,decision_score
broad_2022_2026_monthly,fresh_target_only,9,2023-08-27T09:50:00,2023-09-26T09:50:00,mom_96|long_only|3|0.5|24,mom_96|long_only|3|0.5|24,False,False,False,cash_gate_veto,cash_gate_veto,-9.135574320477613,-8.611376580314012,0.5241977401636007,0.0,0.0,0.0,219,0,0,219,0.8007567942377193,0.2444124927368593,7.571151648482231,decision_score
