window_id,split,segment,start_row,end_row,bars,start_equity,end_equity,return_pct,max_drawdown_pct,active_rate,avg_turnover_per_bar,mean_gross_exposure,rebalance_count,stop_exits,take_profit_exits,filter_exits
3,gate,5,9840,10171,332,10290.422543950493,10112.072866546057,-1.7331618467823162,-3.1679963093555474,1.0,0.030120481927710843,0.5,10,0,0,0
4,gate,1,10172,10520,349,10000.0,9872.161546709902,-1.278384532900978,-1.278384532900978,1.0,0.02148997134670487,0.5,8,0,0,0
4,gate,2,10521,10869,349,9872.161546709902,10029.566939899792,1.594436967478008,-1.0910569936654624,1.0,0.02005730659025788,0.5,7,0,0,0
4,gate,3,10870,11218,349,10029.566939899792,10137.896262710874,1.0800997038079796,-1.7350784725796098,1.0,0.022922636103151862,0.5,8,0,0,0
4,gate,4,11219,11567,349,10137.896262710874,9840.689882922434,-2.931637610868265,-3.6017589260786798,1.0,0.022922636103151862,0.5,8,0,0,0
4,gate,5,11568,11915,348,9840.689882922434,9726.273805696088,-1.1626834966611876,-2.073619175361363,1.0,0.02586206896551724,0.5,9,0,0,0
5,gate,1,11916,12281,366,10000.0,9587.020892785942,-4.129791072140576,-4.3929454822377645,1.0,0.03051001867635654,0.5,16,0,0,0
5,gate,2,12282,12646,365,9587.020892785942,9547.081591793458,-0.41659762129586664,-2.0162934944897293,1.0,0.020091324799681363,0.5,15,0,0,0
5,gate,3,12647,13011,365,9547.081591793458,9642.97580066472,1.0044347893045424,-0.7107070816053551,1.0,0.019178082600031815,0.5,14,0,0,0
5,gate,4,13012,13376,365,9642.97580066472,9734.063120894656,0.9445976233151576,-1.8926148533454645,1.0,0.025570776609525288,0.5,14,0,0,0
5,gate,5,13377,13741,365,9734.063120894656,9783.56068469051,0.5084984880527887,-1.2793104096072705,1.0,0.02374429270012738,0.5,14,0,0,0
6,gate,1,13742,14040,299,10000.0,9808.74630361387,-1.9125369638612888,-4.004148093016724,1.0,0.028428093645484948,0.5,9,0,0,0
6,gate,2,14041,14339,299,9808.74630361387,9601.223855256692,-2.1156877946850394,-3.157715605124334,1.0,0.033444816053511704,0.5,10,0,0,0
6,gate,3,14340,14638,299,9601.223855256692,9504.30824111949,-1.0094089628390535,-2.1590012737616404,1.0,0.03678929765886288,0.5,11,0,0,0
6,gate,4,14639,14937,299,9504.30824111949,9271.843378642969,-2.4458893438533913,-4.244819663938215,1.0,0.023411371237458192,0.5,7,0,0,0
6,gate,5,14938,15235,298,9271.843378642969,9220.245068473641,-0.5565054117305346,-2.4001895814226737,1.0,0.03355704697986577,0.5,10,0,0,0
7,gate,1,15236,15584,349,10000.0,10241.24394483523,2.4124394483522993,-3.8549019027271036,1.0,0.024355300859598854,0.5,9,0,0,0
7,gate,2,15585,15933,349,10241.24394483523,10631.910115500621,3.814635924793164,-2.887701743914828,1.0,0.025787965616045846,0.5,9,0,0,0
7,gate,3,15934,16282,349,10631.910115500621,10510.36444160089,-1.143215777591322,-2.220831645534571,1.0,0.025787965616045846,0.5,9,0,0,0
7,gate,4,16283,16630,348,10510.36444160089,10210.51731513988,-2.852870879283609,-4.4453448244490374,1.0,0.03735632183908046,0.5,13,0,0,0
7,gate,5,16631,16978,348,10210.51731513988,10011.438605103418,-1.9497416623668329,-4.136952614124145,1.0,0.031609195402298854,0.5,11,0,0,0
8,gate,1,16979,17344,366,10000.0,9834.775077801254,-1.6522492219874563,-2.95006190318019,1.0,0.031420765027322405,0.5,12,0,0,0
