source_date,ticker,p_low,p_medium,p_high,feature_coverage,ret_20,ret_60,vol_20,downside_vol_60,max_drawdown_60,median_value_20,amihud_20,zero_volume_20,beta_60,corr_60,risk_score_internal,predicted_risk_class
2022-09-30,VKCO,0.08521269018994465,0.33564376309374044,0.5791435467163148,1.0,-0.13441372735938995,,1.2188172463023863,1.0091176029450457,-0.39985459832788084,1080268313.6,3.911644137212254e-11,0.0,2.0609296217077646,0.9197183523153079,0.7395500000000002,high
2022-09-30,VTBR,0.28196663855001164,0.6005156849078891,0.11751767654209913,1.0,-0.2568442010950721,,0.5335521053138178,0.46363124547279816,-0.277697145621674,5201088900125.0,3.633392418796832e-15,0.0,0.9763717615342805,0.9589695865315098,0.39059999999999995,medium
2022-10-31,AFKS,0.12064546443071468,0.6631864673830289,0.2161680681862565,1.0,0.1371326803205699,,0.36081586951251415,0.5389179645298309,-0.34300894129843196,241310261.89999998,5.646679096200557e-11,0.0,1.178580891766623,0.9530278543238975,0.5729000000000001,medium
2022-10-31,AFLT,0.15785283119052507,0.7210173139510335,0.12112985485844131,1.0,0.05578684429641956,,0.2902272749756114,0.4421721330066816,-0.27519379844961234,130869281.2,7.570069045842187e-11,0.0,0.9391995144626257,0.8664783379782005,0.46690000000000004,medium
2022-10-31,ALRS,0.23791916858653056,0.6422200411538471,0.11986079025962215,1.0,0.02418229731824506,,0.40391758901610203,0.4020576105246275,-0.24949031600407756,667677080.8,1.814629798804852e-11,0.0,0.9868068226467187,0.8399600489278717,0.4143,medium
2022-10-31,BSPB,0.12119697451679763,0.7163129199985173,0.16249010548468518,1.0,0.21456420576028146,,0.4534076049920897,0.3576557569935514,-0.22845486996430386,15950775.5,6.476900908613431e-10,0.0,0.7345846077028667,0.6737689927435803,0.5366500000000001,medium
2022-10-31,CBOM,0.7203730484171222,0.2168637336214898,0.06276321796138792,1.0,0.04394338380513507,,0.2143495083380342,0.16247891087499752,-0.06519967400162996,351037273.95,1.5947630144548845e-11,0.0,0.38663394632494985,0.724838952477242,0.19495,low
2022-10-31,CHMF,0.12046884547608429,0.6577278051369044,0.22180334938701132,1.0,0.24061810154525376,,0.5386178654063232,0.4677507860787913,-0.2824561403508772,805864186.9,3.998532302955664e-11,0.0,1.0977964528084385,0.8116286221032005,0.5763,medium
2022-10-31,ENPG,0.07423414494491322,0.27430049945734086,0.6514653555977458,1.0,0.10119840213049258,,0.4762842482689448,0.5706145475786615,-0.3939670932358318,56773945.25,2.7135565865986813e-10,0.0,1.4284426381021984,0.8790856437533829,0.7715,high
2022-10-31,FEES,0.13556848836052274,0.74395233117455,0.12047918046492728,1.0,0.06981871631553149,,0.3156947570256456,0.38747511424132447,-0.26593449696018834,70996188.8,2.1953561624170026e-10,0.0,0.936553590734151,0.8770715324444898,0.48525,medium
2022-10-31,FLOT,0.10319497677661808,0.45669701183386346,0.4401080113895185,1.0,0.19311841289522635,,0.49962602659966737,0.4292112115673664,-0.3033760186263097,37210992.3,4.80242674637066e-10,0.0,0.9180857222893036,0.7358362558396029,0.6813,medium
2022-10-31,GAZP,0.11727831127535149,0.5970195374774624,0.2857021512471861,1.0,-0.2110920631978872,,0.6711938615967811,0.5942350934419289,-0.36867088607594944,4732272219.15,2.053122659578733e-12,0.0,0.6516715057508521,0.4753884972358903,0.6113000000000001,medium
2022-10-31,GMKN,0.12122265588040908,0.7139614618425015,0.16481588227708935,1.0,0.04337934172607305,,0.36137538234191224,0.3232430855612668,-0.2981176470588236,15258653.53,8.926676734022591e-10,0.0,0.8682717910185582,0.8927998492225796,0.5384,medium
2022-10-31,HYDR,0.2814773077207626,0.6009740961305435,0.11754859614869383,1.0,0.12874032987884965,,0.3679487183036525,0.22793425456763503,-0.20818815331010454,133869997.65,8.018204656779984e-11,0.0,0.5733268713049244,0.7631529081007009,0.39085,medium
2022-10-31,IRAO,0.2319132057527318,0.6479821751787623,0.12010461906850585,1.0,0.14412745461281973,,0.3200246678676181,0.41824774116103863,-0.24528301886792447,238806899.05,5.60028508922898e-11,0.0,0.9203784178007686,0.9142213813079481,0.41775000000000007,medium
2022-10-31,LKOH,0.6259455731970776,0.2958236274565392,0.07823079934638322,1.0,0.15170468481726762,,0.3134939188380165,0.36783527251293285,-0.2147395171537484,3056983956.25,3.2307608552529955e-12,0.0,0.7627656850079872,0.83578316205051,0.24005000000000004,low
2022-10-31,MAGN,0.11982969118579115,0.7572333745172893,0.12293693429691957,1.0,0.1988461538461539,,0.5157658031127831,0.40956450546571926,-0.2560855263157895,783054852.6,2.6038237484431012e-11,0.0,1.1167937782615078,0.8476269479294631,0.5032,medium
2022-10-31,MGNT,0.5002080935764109,0.40384219652418984,0.09594970989939916,1.0,0.04572683706070291,,0.3584649738225995,0.34106051438432894,-0.20107142857142857,734593981.75,2.182323850216592e-11,0.0,0.8393843881519337,0.8181782469256094,0.2936,low
2022-10-31,MOEX,0.4484296483856472,0.44932740513992053,0.1022429464744322,1.0,0.07357357357357341,,0.3102341074582309,0.3700961804592858,-0.23800104112441434,327701681.7,3.1071184544772906e-11,0.0,0.8235553539441721,0.9139288249638244,0.3152,medium
2022-10-31,MTLR,0.10060718955261327,0.436995860205951,0.4623969502414357,1.0,0.10633333333333317,,0.41715731361137776,0.5890968631173435,-0.38818216033120057,219708990.39000002,8.743113202169636e-11,0.0,1.2248726671377954,0.8164308744140362,0.69065,high
2022-10-31,MTSS,0.30266388618944123,0.5812162573190216,0.11611985649153717,1.0,0.1459020553159096,,0.38315864164140506,0.34907607096880655,-0.24629324546952225,406403011.25,3.3605228350974064e-11,0.0,0.7288347241883479,0.7952208520079815,0.38025,medium
2022-10-31,NLMK,0.09657526254893135,0.40814505049809874,0.4952796869529699,1.0,0.18810511756569848,,0.5991372152254882,0.5695570181658839,-0.41349206349206347,921728527.9000001,3.595506156980923e-11,0.0,1.3974859321542161,0.8721551603876891,0.7043500000000003,high
2022-10-31,NVTK,0.22703134768114838,0.6526807442095869,0.12028790810926465,1.0,0.08940201302545892,,0.40132405155680756,0.43332166311252585,-0.250125313283208,1055555082.7,9.415873197925464e-12,0.0,0.9995392958465195,0.850593756152913,0.42060000000000003,medium
2022-10-31,OZON,0.10368986006330203,0.4605881818993794,0.43572195803731856,1.0,0.12959054453355856,,0.4855422338517113,0.616678204418708,-0.3516086671043992,286148896.75,4.0295715934585615e-11,0.0,1.501792837082943,0.9081344139843915,0.6794500000000001,medium
2022-10-31,PHOR,0.38128311496612166,0.5093025206269609,0.10941436440691749,1.0,0.0050890585241729624,,0.3188730836269869,0.33527429783828183,-0.3027106586532564,557229410.0,1.9468171900749568e-11,0.0,0.5148141031154385,0.6003670828342728,0.34395,medium
2022-10-31,PIKK,0.11960483410488336,0.6366329415848634,0.2437622243102534,1.0,0.06615731897898947,,0.3759605155226732,0.5303528001046912,-0.3638708092840476,296710502.0,4.6117134532705456e-11,0.0,1.0970198194794663,0.8208008683018584,0.5890000000000001,medium
2022-10-31,PLZL,0.08158755731543164,0.31459206457919586,0.6038203781053725,1.0,0.08788342178645325,,0.5566090547625977,0.4881790163174318,-0.4010861132660978,180230730.7,9.725503429397125e-11,0.0,1.0934203249743764,0.7642255668014293,0.7502000000000001,high
2022-10-31,POSI,0.203788285638732,0.6752490862332019,0.12096262812806628,1.0,0.17902718697984077,,0.33395300237381537,0.32470872657101263,-0.24870081662954713,95784400.0,1.570607454312931e-10,0.0,0.8016110984295479,0.7901115197743184,0.43479999999999996,medium
2022-10-31,RNFT,0.10484308701438884,0.4698271321104641,0.42532978087514706,1.0,0.15099715099715083,,0.3662525880766519,0.5527273270641263,-0.37618147448015116,49396584.7,3.7370892904231483e-10,0.0,0.9667033103341995,0.5347377185695732,0.67505,medium
2022-10-31,ROSN,0.12014069764790547,0.7514190882242486,0.128440214127846,1.0,0.1597777005904828,,0.4196086567589813,0.5074049970421902,-0.33510776421708643,2116108518.625,7.448530086664346e-12,0.0,1.2012853904890473,0.9351532235242958,0.50835,medium
2022-10-31,RTKM,0.4152343669444484,0.4788287895613735,0.10593684349417823,1.0,0.03145665773011608,,0.17835522392804762,0.23760518438846395,-0.17044005102040816,55399369.900000006,1.4206948059396217e-10,0.0,0.5550835104645783,0.7916735102746482,0.32925,medium
2022-10-31,RUAL,0.12072756492193062,0.6659645743920625,0.21330786068600707,1.0,0.03832703874667809,,0.4819759403569423,0.420640775142061,-0.3474286862193652,521103523.275,3.952762086896623e-11,0.0,1.0127295224880548,0.8583379500390692,0.57115,medium
2022-10-31,SBER,0.1752244158548349,0.7034997552806626,0.12127582886450249,1.0,0.10817665063401849,,0.4319171381595591,0.4413863352444699,-0.2941585535465926,9295342787.0,1.6502583585248197e-12,0.0,1.051732574091667,0.9069605336014335,0.45400000000000007,medium
2022-10-31,SGZH,0.12075131259016263,0.7595553245642982,0.11969336284553908,1.0,0.05322740814299887,,0.34259237683867916,0.3912119008632309,-0.35137362637362635,150255871.15,5.4737259397001804e-11,0.0,0.8062327460406727,0.8025854159382613,0.4989,medium
2022-10-31,SIBN,0.2883740507318026,0.5945224181697467,0.11710353109845076,1.0,0.1875862068965517,,0.2841823893441621,0.3768202564367936,-0.23729969314694843,112663627.3,1.157827327202049e-10,0.0,0.8411626481250987,0.8430584127500629,0.38734999999999997,medium
2022-10-31,SMLT,0.09500918935015137,0.3974517793498624,0.5075390312999862,1.0,0.1564155724487446,,0.5287427031781932,0.5594575868361991,-0.4009528200399569,322668381.75,5.1224241762686055e-11,0.0,1.0817615017682405,0.7390710584255099,0.70945,high
2022-10-31,SNGS,0.11362317877141398,0.5515251959971073,0.33485162523147877,1.0,0.13933350826554713,,0.3874913677277046,0.6480710419070149,-0.36609426379247345,317528701.0,4.445773132896713e-11,0.0,1.3409363316489396,0.9267071560128274,0.6351000000000001,medium
2022-10-31,SPBE,0.0554345808066626,0.18313134017835303,0.7614340790149844,1.0,0.12920837124658768,,0.6634071812608954,0.6582394957768469,-0.5117449664429531,132144628.9,1.1426266845126941e-10,0.0,1.3491819010305195,0.5604120569469986,0.8275000000000001,high
2022-10-31,T,0.08934633049811533,0.3607626171836958,0.5498910523181889,1.0,-0.006069802731411333,,0.46267822236775874,0.7080046262740415,-0.339711417816813,100935127.25,1.5583353294919215e-10,0.0,1.5918680214292005,0.8710817071184623,0.7271500000000001,high
2022-10-31,TATN,0.1954230030662179,0.6834588541796918,0.12111814275409029,1.0,0.009379885356956663,,0.35394577665210647,0.4299970940704143,-0.2517891997397528,226543253.7,3.4077139129864406e-11,0.0,0.9387550839692398,0.8637188085340055,0.44020000000000004,medium
2022-10-31,VKCO,0.09963196033998732,0.42982708506855244,0.4705409545914602,1.0,0.1550229474757776,,0.5062422900028414,0.8631553255976505,-0.39985459832788084,627138535.9,2.8958548670015018e-11,0.0,1.7611184337595849,0.8721350849491722,0.6940500000000001,high
2022-10-31,VTBR,0.42792228357320033,0.4675197522590163,0.10455796416778347,1.0,0.07090620031796502,,0.3042884765040524,0.4139207636635692,-0.30212868892114186,3752690022250.0,1.6886316080775208e-15,0.0,0.9792262438737445,0.9560926172309177,0.32385,medium
2022-11-30,AFKS,0.11640791556514925,0.5849933830383028,0.2985987013965478,1.0,-0.01080657791699291,-0.14677473826409992,0.2701315353485517,0.4623665453889362,-0.3271400132714001,189095885.0,3.8910150015361966e-11,0.0,1.160000817862552,0.9590405072449836,0.61775,medium
2022-11-30,AFLT,0.12112866497538012,0.6841336734490379,0.19473766157558214,1.0,-0.040644171779141036,-0.16600000000000004,0.2283351188899979,0.39659682981361866,-0.2742561448900388,96459525.0,7.077167113596743e-11,0.0,0.9301070307909179,0.8972364657659061,0.55935,medium
2022-11-30,ALRS,0.2401211807290839,0.6401123549898541,0.11976646428106219,1.0,-0.019906499773789887,-0.11722358054876403,0.22513827231005065,0.3560164941055801,-0.24949031600407756,414674395.6,2.0901668038454237e-11,0.0,0.9788421662865421,0.8365808801258113,0.41305000000000003,medium
2022-11-30,BSPB,0.20481281224155443,0.6742469584394533,0.12094022931899229,1.0,0.002172114191145935,0.017217847769028793,0.2227633189617033,0.31362442952457376,-0.20410310362966855,15269883.75,6.479070486527794e-10,0.0,0.7070424270169993,0.6776445240965299,0.43415,medium
2022-11-30,CBOM,0.7275295598355854,0.21095706519796378,0.061513374966450665,1.0,-0.02132664262192252,0.0901310043668122,0.19474719979787297,0.15531657278114286,-0.06519967400162996,301587304.35,2.0031114414079898e-11,0.0,0.4058430360401669,0.7261740093389077,0.1912,low
2022-11-30,CHMF,0.1205176197137382,0.7429999399762827,0.13648244030997922,1.0,0.0020273694880890147,0.0038080731150038627,0.32271497268744315,0.4201239996950891,-0.2705732484076433,421104197.6,2.3180784130988203e-11,0.0,1.1090630715475944,0.8127475436700164,0.5155500000000001,medium
2022-11-30,ENPG,0.05853718107119038,0.19714946097078226,0.7443133579580273,1.0,-0.004889975550122272,-0.23279924599434498,0.32138658071545545,0.49748433251319146,-0.3939670932358318,44328680.0,2.534094591729288e-10,0.0,1.4685971665658297,0.8945216271013,0.81785,high
2022-11-30,FEES,0.12997188591680944,0.7498087431593665,0.120219370923824,1.0,-0.011192325262676994,-0.1176110884631063,0.2201875504649716,0.34436587149073006,-0.24230769230769234,56755773.2,1.442861113379175e-10,0.0,0.8923224505906254,0.8814798973924963,0.49025,medium
2022-11-30,FLOT,0.12127353318162896,0.700608048761444,0.17811841805692719,1.0,0.010906258114775413,-0.09359720605355071,0.20026320957924887,0.3810838893535661,-0.29682726204465326,25430265.5,4.4508864698820907e-10,0.0,0.9003946179775735,0.7297899972731535,0.54805,medium
2022-11-30,GAZP,0.1716759831217926,0.7070553003364973,0.12126871654171015,1.0,-0.013064971751412413,-0.31829268292682933,0.13282120678754164,0.5369775998022053,-0.34947419907067745,2603094667.5,1.6070483044337573e-12,0.0,0.6502173443770413,0.4836977575213985,0.45655,medium
2022-11-30,GMKN,0.10709353117537095,0.4886285433551951,0.4042779254694339,1.0,0.05578391074574274,-0.13370272223560586,0.3655609192817298,0.2888977990270246,-0.2878968727619957,15218269.2,8.342257863368834e-10,0.0,0.9150443300924639,0.8484196843895336,0.6660499999999999,medium
2022-11-30,HYDR,0.4120785305244497,0.4816481842077453,0.10627328526780488,1.0,-0.02379105249547453,-0.05977584059775842,0.14503311224834015,0.20101735887343067,-0.20759651307596516,63869947.6,1.0616209867546501e-10,0.0,0.5672078922591782,0.7491218527193227,0.3306,medium
2022-11-30,IRAO,0.19764362881505856,0.681274667530449,0.12108170365449254,1.0,0.07947454844006563,0.011384615384615326,0.23902378404502406,0.39766577304367956,-0.2360580595874714,201775615.72500002,3.6422257792884767e-11,0.0,0.9144064506568421,0.8903707610646272,0.4387500000000001,medium
2022-11-30,LKOH,0.7431311615311521,0.1981199308699637,0.058748907598884216,1.0,-0.018191489361702118,0.015291529152915206,0.1465030842368751,0.3223457892082135,-0.18684210526315792,1938615380.0,2.3413229621442833e-12,0.0,0.7589424335760573,0.855300512510374,0.1828,low
2022-11-30,MAGN,0.17319970244667615,0.7055271671118553,0.12127313044146859,1.0,0.015441531285185883,0.08210490229688028,0.3639384368019551,0.36965322641286497,-0.25190208402249425,627127065.125,1.9893252506541524e-11,0.0,1.1362991751315272,0.8359648782564639,0.45545,medium
2022-11-30,MGNT,0.6312021027241307,0.2913793716724179,0.07741852560345151,1.0,-0.0804838556052957,-0.12395644283121598,0.15942716768103338,0.3019785829107875,-0.20021451555237757,632965520.5,8.8331503744563e-12,0.0,0.8028580998850625,0.7950218737659793,0.23770000000000002,low
2022-11-30,MOEX,0.34394507398534313,0.5432023899403633,0.11285253607429355,1.0,0.029377064653138163,-0.08924843423799578,0.2128260791994475,0.32517874389268897,-0.23800104112441434,250566700.55,3.4851861053414396e-11,0.0,0.8510160282307931,0.9154777912520263,0.36069999999999997,medium
2022-11-30,MTLR,0.08079821216823452,0.3101186104486563,0.6090831773831092,1.0,0.016932171125137785,-0.22031033952988177,0.31250528867849175,0.5153702711750054,-0.36604009047656194,146751183.35000002,8.303038221568776e-11,0.0,1.1799568126976674,0.7827406613203466,0.7525000000000002,high
2022-11-30,MTSS,0.34492620200877167,0.5423060375039659,0.11276776048726243,1.0,0.04278782531980596,-0.01087866108786606,0.22432046690973328,0.31207484007040814,-0.2394014962593516,269163752.25,3.256318060259648e-11,0.0,0.7455996709909251,0.7910860585999256,0.36024999999999996,medium
2022-11-30,NLMK,0.10039358021425734,0.43541441821527516,0.46419200157046747,1.0,0.030983733539891478,-0.12072667217175881,0.36782758789824604,0.5160304998711781,-0.38303556520287185,481899934.1,2.6727367235411062e-11,0.0,1.402173484815469,0.8700684003915521,0.6913999999999999,high
2022-11-30,NVTK,0.26893548071440126,0.6127588725494201,0.11830564673617866,1.0,-0.06238730616660659,-0.10637566592197967,0.2457011660700566,0.37147889125088684,-0.24584103512014788,827098761.0,1.4395450037086099e-11,0.0,0.9948743854500575,0.8536226260817829,0.39735,medium
2022-11-30,OZON,0.11088993996296873,0.5232912422166519,0.36581881782037945,1.0,0.025659559089266315,-0.01697263595427778,0.3597284432719492,0.5508851402622482,-0.3363575268817204,261792979.75,2.7111659417822374e-11,0.0,1.5105743471040312,0.9033550811826623,0.6492,medium
2022-11-30,PHOR,0.31067881382306956,0.5737877908104366,0.11553339536649396,1.0,0.020592428322509182,-0.18802772526780087,0.2174861565976038,0.30410024440403455,-0.28119863446706284,443231316.5,1.6362680596146436e-11,0.0,0.503605361579878,0.5722825853855238,0.37635,medium
2022-11-30,PIKK,0.09963196033998732,0.42982708506855244,0.4705409545914602,1.0,0.009378084896347616,-0.18221807517995203,0.2776164697925821,0.4713613507881364,-0.3638708092840476,116718582.35,7.218941043295108e-11,0.0,1.0849365184108783,0.799981495056218,0.6940500000000001,high
